id,id_a,id_b,durasi
11907,121,27,3492
11908,121,28,306
11909,121,29,3207
11910,121,30,1557
11911,121,31,2709
11912,121,32,872
11913,121,33,343
11914,121,34,2489
11915,121,35,1170
11916,121,36,921
11917,121,37,3241
11918,121,38,3113
11919,121,39,4076
11920,121,40,1075
11921,121,41,3055
11922,121,42,2348
11923,121,43,3338
11924,121,44,1275
11925,121,45,3340
11926,121,46,725
11927,121,47,907
11928,121,48,1563
11929,121,49,1516
11930,121,50,816
11931,121,51,2817
11932,121,52,1470
11933,121,53,767
11934,121,54,2137
11935,121,55,1918
11936,121,56,1673
11937,121,57,1075
11938,121,58,7756
11939,121,59,2061
11940,121,60,997
11941,121,61,957
11942,121,62,4101
11943,121,63,937
11944,121,64,4380
11945,121,65,6485
11946,121,66,1091
11947,121,67,1006
11948,121,68,1235
11949,121,69,1019
11950,121,70,968
11951,121,71,2863
11952,121,72,867
11953,121,73,1351
11954,121,74,1394
11955,121,75,1640
11956,121,76,652
11957,121,77,912
11958,121,78,349
11959,121,79,3067
11960,121,80,937
11961,121,81,918
11962,121,82,763
11963,121,83,1043
11964,121,84,1804
11965,121,85,956
11966,121,86,965
11967,121,87,973
11968,121,88,1259
11969,121,89,1165
11970,121,90,1044
11971,121,91,339
11972,121,92,1841
11973,121,93,3017
11974,121,94,2050
11975,121,95,1143
11976,121,96,1190
11977,121,97,1915
11978,121,98,1191
11979,121,99,956
11980,122,1,798
11981,122,2,818
11982,122,3,272
11983,122,4,312
11984,122,5,764
11985,122,6,761
11986,122,7,513
11987,122,8,477
11988,122,9,427
11989,122,10,515
11990,122,11,540
11991,122,12,807
11992,122,13,907
11993,122,14,743
11994,122,15,189
11995,122,16,1224
11996,122,17,430
11997,122,18,659
11998,122,19,319
11999,122,20,855
12000,122,21,902
12001,122,22,862
12002,122,23,269
12003,122,24,1746
12004,122,25,1040
12005,122,26,1712
12006,122,27,2660
12007,122,28,1004
12008,122,29,3866
12009,122,30,1728
12010,122,31,3475
12011,122,32,644
12012,122,33,1043
12013,122,34,3123
12014,122,35,173
12015,122,36,439
12016,122,37,3900
12017,122,38,3879
12018,122,39,3629
12019,122,40,1511
12020,122,41,3821
12021,122,42,2365
12022,122,43,2505
12023,122,44,890
12024,122,45,2508
12025,122,46,542
12026,122,47,1240
12027,122,48,435
12028,122,49,1533
12029,122,50,602
12030,122,51,3583
12031,122,52,526
12032,122,53,761
12033,122,54,2153
12034,122,55,2548
12035,122,56,2307
12036,122,57,1511
12037,122,58,7772
12038,122,59,2077
12039,122,60,528
12040,122,61,824
12041,122,62,4735
12042,122,63,555
12043,122,64,5014
12044,122,65,5622
12045,122,66,1553
12046,122,67,579
12047,122,68,461
12048,122,69,550
12049,122,70,568
12050,122,71,2443
12051,122,72,825
12052,122,73,984
12053,122,74,1425
12054,122,75,2270
12055,122,76,1089
12056,122,77,759
12057,122,78,1189
12058,122,79,2234
12059,122,80,1373
12060,122,81,526
12061,122,82,506
12062,122,83,1648
12063,122,84,2433
12064,122,85,528
12065,122,86,350
12066,122,87,1058
12067,122,88,146
12068,122,89,587
12069,122,90,779
12070,122,91,1304
12071,122,92,751
12072,122,93,2185
12073,122,94,2172
12074,122,95,791
12075,122,96,367
12076,122,97,1467
12077,122,98,181
12078,122,99,535
12079,123,1,518
12080,123,2,651
12081,123,3,718
12082,123,4,720
12083,123,5,597
12084,123,6,590
12085,123,7,501
12086,123,8,523
12087,123,9,594
12088,123,10,522
12089,123,11,524
12090,123,12,455
12091,123,13,420
12092,123,14,1199
12093,123,15,807
12094,123,16,1386
12095,123,17,633
12096,123,18,819
12097,123,19,921
12098,123,20,1513
12099,123,21,1504
12100,123,22,510
12101,123,23,966
12102,123,24,1278
12103,123,25,1489
12104,123,26,1230
12105,123,27,3438
12106,123,28,667
12107,123,29,3586
12108,123,30,1246
12109,123,31,2868
12110,123,32,700
12111,123,33,731
12112,123,34,2364
12113,123,35,867
12114,123,36,560
12115,123,37,3620
12116,123,38,3397
12117,123,39,3442
12118,123,40,752
12119,123,41,3215
12120,123,42,2853
12121,123,43,3283
12122,123,44,1492
12123,123,45,3286
12124,123,46,695
12125,123,47,1411
12126,123,48,1187
12127,123,49,2020
12128,123,50,610
12129,123,51,3197
12130,123,52,836
12131,123,53,594
12132,123,54,2641
12133,123,55,2422
12134,123,56,1548
12135,123,57,752
12136,123,58,8260
12137,123,59,2565
12138,123,60,514
12139,123,61,323
12140,123,62,3975
12141,123,63,590
12142,123,64,4255
12143,123,65,6401
12144,123,66,793
12145,123,67,1181
12146,123,68,641
12147,123,69,536
12148,123,70,561
12149,123,71,3205
12150,123,72,1364
12151,123,73,1585
12152,123,74,943
12153,123,75,2144
12154,123,76,424
12155,123,77,575
12156,123,78,853
12157,123,79,3013
12158,123,80,614
12159,123,81,511
12160,123,82,892
12161,123,83,889
12162,123,84,2308
12163,123,85,1130
12164,123,86,758
12165,123,87,339
12166,123,88,945
12167,123,89,571
12168,123,90,410
12169,123,91,999
12170,123,92,1207
12171,123,93,2963
12172,123,94,1704
12173,123,95,1393
12174,123,96,654
12175,123,97,1280
12176,123,98,774
12177,123,99,1136
12178,124,1,591
12179,124,2,725
12180,124,3,631
12181,124,4,633
12182,124,5,671
12183,124,6,503
12184,124,7,414
12185,124,8,436
12186,124,9,507
12187,124,10,435
12188,124,11,438
12189,124,12,528
12190,124,13,494
12191,124,14,1151
12192,124,15,720
12193,124,16,1459
12194,124,17,546
12195,124,18,733
12196,124,19,834
12197,124,20,1426
12198,124,21,1417
12199,124,22,584
12200,124,23,879
12201,124,24,1351
12202,124,25,1516
12203,124,26,1304
12204,124,27,3351
12205,124,28,741
12206,124,29,3660
12207,124,30,1320
12208,124,31,2942
12209,124,32,657
12210,124,33,805
12211,124,34,2438
12212,124,35,780
12213,124,36,473
12214,124,37,3694
12215,124,38,3471
12216,124,39,3401
12217,124,40,825
12218,124,41,3288
12219,124,42,2880
12220,124,43,3197
12221,124,44,1405
12222,124,45,3199
12223,124,46,609
12224,124,47,1488
12225,124,48,1100
12226,124,49,2048
12227,124,50,523
12228,124,51,3270
12229,124,52,793
12230,124,53,668
12231,124,54,2669
12232,124,55,2496
12233,124,56,1621
12234,124,57,825
12235,124,58,8287
12236,124,59,2592
12237,124,60,428
12238,124,61,396
12239,124,62,4049
12240,124,63,504
12241,124,64,4328
12242,124,65,6314
12243,124,66,867
12244,124,67,1094
12245,124,68,554
12246,124,69,450
12247,124,70,474
12248,124,71,3118
12249,124,72,1277
12250,124,73,1499
12251,124,74,1017
12252,124,75,2218
12253,124,76,497
12254,124,77,488
12255,124,78,926
12256,124,79,2926
12257,124,80,687
12258,124,81,424
12259,124,82,806
12260,124,83,963
12261,124,84,2381
12262,124,85,1043
12263,124,86,672
12264,124,87,412
12265,124,88,858
12266,124,89,484
12267,124,90,369
12268,124,91,1072
12269,124,92,1159
12270,124,93,2877
12271,124,94,1777
12272,124,95,1306
12273,124,96,568
12274,124,97,1240
12275,124,98,687
12276,124,99,1050
12277,125,1,457
12278,125,2,591
12279,125,3,807
12280,125,4,809
12281,125,5,537
12282,125,6,681
12283,125,7,590
12284,125,8,613
12285,125,9,683
12286,125,10,611
12287,125,11,614
12288,125,12,395
12289,125,13,184
12290,125,14,1288
12291,125,15,896
12292,125,16,1326
12293,125,17,722
12294,125,18,909
12295,125,19,1010
12296,125,20,1508
12297,125,21,1498
12298,125,22,377
12299,125,23,1055
12300,125,24,1183
12301,125,25,1429
12302,125,26,1136
12303,125,27,3528
12304,125,28,607
12305,125,29,3322
12306,125,30,1152
12307,125,31,2624
12308,125,32,639
12309,125,33,671
12310,125,34,2142
12311,125,35,956
12312,125,36,649
12313,125,37,3356
12314,125,38,3153
12315,125,39,3531
12316,125,40,529
12317,125,41,2970
12318,125,42,2793
12319,125,43,3373
12320,125,44,1486
12321,125,45,3375
12322,125,46,655
12323,125,47,1351
12324,125,48,1276
12325,125,49,1960
12326,125,50,699
12327,125,51,2932
12328,125,52,925
12329,125,53,534
12330,125,54,2581
12331,125,55,2362
12332,125,56,1325
12333,125,57,529
12334,125,58,8200
12335,125,59,2505
12336,125,60,604
12337,125,61,412
12338,125,62,3753
12339,125,63,680
12340,125,64,4032
12341,125,65,6490
12342,125,66,571
12343,125,67,1164
12344,125,68,730
12345,125,69,626
12346,125,70,650
12347,125,71,3307
12348,125,72,1231
12349,125,73,1580
12350,125,74,849
12351,125,75,2084
12352,125,76,107
12353,125,77,664
12354,125,78,793
12355,125,79,3102
12356,125,80,391
12357,125,81,600
12358,125,82,982
12359,125,83,667
12360,125,84,2248
12361,125,85,1113
12362,125,86,848
12363,125,87,428
12364,125,88,1034
12365,125,89,660
12366,125,90,499
12367,125,91,796
12368,125,92,1296
12369,125,93,3053
12370,125,94,1609
12371,125,95,1388
12372,125,96,744
12373,125,97,1370
12374,125,98,863
12375,125,99,1113
12376,126,1,573
12377,126,2,594
12378,126,3,290
12379,126,4,289
12380,126,5,539
12381,126,6,536
12382,126,7,289
12383,126,8,252
12384,126,9,203
12385,126,10,291
12386,126,11,425
12387,126,12,582
12388,126,13,683
12389,126,14,1025
12390,126,15,168
12391,126,16,1160
12392,126,17,449
12393,126,18,434
12394,126,19,284
12395,126,20,874
12396,126,21,865
12397,126,22,637
12398,126,23,540
12399,126,24,1645
12400,126,25,1003
12401,126,26,1610
12402,126,27,2849
12403,126,28,779
12404,126,29,3748
12405,126,30,1626
12406,126,31,3251
12407,126,32,419
12408,126,33,818
12409,126,34,2899
12410,126,35,325
12411,126,36,214
12412,126,37,3782
12413,126,38,3654
12414,126,39,3639
12415,126,40,1286
12416,126,41,3597
12417,126,42,2367
12418,126,43,2694
12419,126,44,853
12420,126,45,2697
12421,126,46,318
12422,126,47,1190
12423,126,48,717
12424,126,49,1534
12425,126,50,378
12426,126,51,3358
12427,126,52,766
12428,126,53,537
12429,126,54,2155
12430,126,55,2493
12431,126,56,2082
12432,126,57,1286
12433,126,58,7774
12434,126,59,2079
12435,126,60,303
12436,126,61,648
12437,126,62,4510
12438,126,63,330
12439,126,64,4789
12440,126,65,5812
12441,126,66,1328
12442,126,67,542
12443,126,68,439
12444,126,69,325
12445,126,70,343
12446,126,71,2608
12447,126,72,788
12448,126,73,946
12449,126,74,1323
12450,126,75,2215
12451,126,76,864
12452,126,77,535
12453,126,78,965
12454,126,79,2424
12455,126,80,1148
12456,126,81,302
12457,126,82,469
12458,126,83,1424
12459,126,84,2379
12460,126,85,491
12461,126,86,16
12462,126,87,878
12463,126,88,414
12464,126,89,471
12465,126,90,607
12466,126,91,1080
12467,126,92,1033
12468,126,93,2374
12469,126,94,2071
12470,126,95,754
12471,126,96,344
12472,126,97,1478
12473,126,98,345
12474,126,99,497
12475,127,1,977
12476,127,2,1110
12477,127,3,1304
12478,127,4,1306
12479,127,5,1056
12480,127,6,1201
12481,127,7,1087
12482,127,8,1109
12483,127,9,1180
12484,127,10,1108
12485,127,11,1110
12486,127,12,813
12487,127,13,650
12488,127,14,1784
12489,127,15,1393
12490,127,16,1702
12491,127,17,1219
12492,127,18,1363
12493,127,19,1507
12494,127,20,1975
12495,127,21,1966
12496,127,22,843
12497,127,23,1552
12498,127,24,1398
12499,127,25,1805
12500,127,26,933
12501,127,27,4024
12502,127,28,1075
12503,127,29,3116
12504,127,30,949
12505,127,31,2398
12506,127,32,1159
12507,127,33,1139
12508,127,34,1894
12509,127,35,1453
12510,127,36,1146
12511,127,37,3150
12512,127,38,2927
12513,127,39,3836
12514,127,40,487
12515,127,41,2745
12516,127,42,3168
12517,127,43,3869
12518,127,44,1954
12519,127,45,3872
12520,127,46,1174
12521,127,47,1727
12522,127,48,1773
12523,127,49,2336
12524,127,50,1196
12525,127,51,2727
12526,127,52,1421
12527,127,53,1053
12528,127,54,2957
12529,127,55,2437
12530,127,56,1078
12531,127,57,487
12532,127,58,8576
12533,127,59,2881
12534,127,60,1100
12535,127,61,908
12536,127,62,3505
12537,127,63,1176
12538,127,64,3785
12539,127,65,6987
12540,127,66,323
12541,127,67,1632
12542,127,68,1227
12543,127,69,1122
12544,127,70,1147
12545,127,71,3683
12546,127,72,1699
12547,127,73,2048
12548,127,74,815
12549,127,75,2159
12550,127,76,602
12551,127,77,1199
12552,127,78,1169
12553,127,79,3599
12554,127,80,349
12555,127,81,1097
12556,127,82,1478
12557,127,83,419
12558,127,84,2323
12559,127,85,1581
12560,127,86,1344
12561,127,87,925
12562,127,88,1531
12563,127,89,1157
12564,127,90,996
12565,127,91,896
12566,127,92,1792
12567,127,93,3549
12568,127,94,1441
12569,127,95,1856
12570,127,96,1240
12571,127,97,1674
12572,127,98,1360
12573,127,99,1581
12574,128,1,1094
12575,128,2,1225
12576,128,3,1102
12577,128,4,1142
12578,128,5,1170
12579,128,6,1201
12580,128,7,1053
12581,128,8,978
12582,128,9,967
12583,128,10,1042
12584,128,11,1176
12585,128,12,940
12586,128,13,989
12587,128,14,1498
12588,128,15,980
12589,128,16,280
12590,128,17,1261
12591,128,18,794
12592,128,19,985
12593,128,20,860
12594,128,21,667
12595,128,22,877
12596,128,23,1345
12597,128,24,2247
12598,128,25,383
12599,128,26,1953
12600,128,27,2890
12601,128,28,824
12602,128,29,2931
12603,128,30,1969
12604,128,31,3020
12605,128,32,1084
12606,128,33,652
12607,128,34,2901
12608,128,35,1137
12609,128,36,979
12610,128,37,2965
12611,128,38,3424
12612,128,39,4315
12613,128,40,1593
12614,128,41,3367
12615,128,42,1746
12616,128,43,2736
12617,128,44,708
12618,128,45,2738
12619,128,46,949
12620,128,47,309
12621,128,48,1183
12622,128,49,914
12623,128,50,874
12624,128,51,3010
12625,128,52,1344
12626,128,53,1168
12627,128,54,1535
12628,128,55,1613
12629,128,56,2084
12630,128,57,1593
12631,128,58,7153
12632,128,59,1459
12633,128,60,1054
12634,128,61,1324
12635,128,62,4512
12636,128,63,995
12637,128,64,4792
12638,128,65,5883
12639,128,66,1503
12640,128,67,654
12641,128,68,1293
12642,128,69,1076
12643,128,70,1019
12644,128,71,2261
12645,128,72,319
12646,128,73,749
12647,128,74,1912
12648,128,75,1335
12649,128,76,1170
12650,128,77,1200
12651,128,78,690
12652,128,79,2465
12653,128,80,1455
12654,128,81,1066
12655,128,82,807
12656,128,83,1455
12657,128,84,1498
12658,128,85,652
12659,128,86,1023
12660,128,87,1492
12661,128,88,1224
12662,128,89,1222
12663,128,90,1283
12664,128,91,858
12665,128,92,1506
12666,128,93,2415
12667,128,94,2462
12668,128,95,539
12669,128,96,1197
12670,128,97,2154
12671,128,98,1157
12672,128,99,652
12673,129,1,381
12674,129,2,66
12675,129,3,530
12676,129,4,521
12677,129,5,347
12678,129,6,156
12679,129,7,150
12680,129,8,183
12681,129,9,254
12682,129,10,247
12683,129,11,380
12684,129,12,390
12685,129,13,490
12686,129,14,1241
12687,129,15,457
12688,129,16,1105
12689,129,17,553
12690,129,18,411
12691,129,19,571
12692,129,20,1162
12693,129,21,1153
12694,129,22,445
12695,129,23,829
12696,129,24,1458
12697,129,25,1163
12698,129,26,1411
12699,129,27,3138
12700,129,28,587
12701,129,29,3556
12702,129,30,1427
12703,129,31,3049
12704,129,32,114
12705,129,33,613
12706,129,34,2545
12707,129,35,614
12708,129,36,220
12709,129,37,3590
12710,129,38,3462
12711,129,39,3506
12712,129,40,932
12713,129,41,3395
12714,129,42,2527
12715,129,43,2983
12716,129,44,1141
12717,129,45,2986
12718,129,46,126
12719,129,47,1135
12720,129,48,1006
12721,129,49,1695
12722,129,50,259
12723,129,51,3166
12724,129,52,898
12725,129,53,345
12726,129,54,2315
12727,129,55,2342
12728,129,56,1728
12729,129,57,932
12730,129,58,7934
12731,129,59,2239
12732,129,60,260
12733,129,61,516
12734,129,62,4156
12735,129,63,240
12736,129,64,4435
12737,129,65,6100
12738,129,66,974
12739,129,67,821
12740,129,68,497
12741,129,69,282
12742,129,70,211
12743,129,71,2896
12744,129,72,923
12745,129,73,1235
12746,129,74,1124
12747,129,75,2064
12748,129,76,604
12749,129,77,155
12750,129,78,773
12751,129,79,2712
12752,129,80,794
12753,129,81,161
12754,129,82,509
12755,129,83,1070
12756,129,84,2228
12757,129,85,770
12758,129,86,408
12759,129,87,519
12760,129,88,702
12761,129,89,426
12762,129,90,475
12763,129,91,888
12764,129,92,1249
12765,129,93,2663
12766,129,94,1884
12767,129,95,1043
12768,129,96,510
12769,129,97,1345
12770,129,98,634
12771,129,99,786
12772,130,1,441
12773,130,2,122
12774,130,3,587
12775,130,4,577
12776,130,5,68
12777,130,6,212
12778,130,7,206
12779,130,8,240
12780,130,9,311
12781,130,10,304
12782,130,11,436
12783,130,12,450
12784,130,13,551
12785,130,14,1262
12786,130,15,513
12787,130,16,1165
12788,130,17,609
12789,130,18,471
12790,130,19,627
12791,130,20,1219
12792,130,21,1210
12793,130,22,505
12794,130,23,885
12795,130,24,1464
12796,130,25,1223
12797,130,26,1416
12798,130,27,3194
12799,130,28,647
12800,130,29,3616
12801,130,30,1432
12802,130,31,3054
12803,130,32,170
12804,130,33,673
12805,130,34,2550
12806,130,35,670
12807,130,36,276
12808,130,37,3650
12809,130,38,3522
12810,130,39,3512
12811,130,40,938
12812,130,41,3400
12813,130,42,2587
12814,130,43,3039
12815,130,44,1197
12816,130,45,3042
12817,130,46,186
12818,130,47,1195
12819,130,48,1062
12820,130,49,1755
12821,130,50,315
12822,130,51,3227
12823,130,52,904
12824,130,53,65
12825,130,54,2375
12826,130,55,2402
12827,130,56,1733
12828,130,57,938
12829,130,58,7994
12830,130,59,2299
12831,130,60,316
12832,130,61,509
12833,130,62,4161
12834,130,63,296
12835,130,64,4441
12836,130,65,6157
12837,130,66,979
12838,130,67,881
12839,130,68,553
12840,130,69,338
12841,130,70,267
12842,130,71,2952
12843,130,72,984
12844,130,73,1291
12845,130,74,1129
12846,130,75,2124
12847,130,76,609
12848,130,77,211
12849,130,78,833
12850,130,79,2769
12851,130,80,800
12852,130,81,217
12853,130,82,570
12854,130,83,1075
12855,130,84,2288
12856,130,85,831
12857,130,86,464
12858,130,87,525
12859,130,88,759
12860,130,89,482
12861,130,90,480
12862,130,91,948
12863,130,92,1271
12864,130,93,2719
12865,130,94,1890
12866,130,95,1099
12867,130,96,566
12868,130,97,1351
12869,130,98,690
12870,130,99,842
12871,131,1,454
12872,131,2,587
12873,131,3,841
12874,131,4,843
12875,131,5,533
12876,131,6,677
12877,131,7,624
12878,131,8,647
12879,131,9,718
12880,131,10,646
12881,131,11,648
12882,131,12,391
12883,131,13,377
12884,131,14,1322
12885,131,15,931
12886,131,16,1322
12887,131,17,757
12888,131,18,943
12889,131,19,1045
12890,131,20,1504
12891,131,21,1495
12892,131,22,446
12893,131,23,1089
12894,131,24,1377
12895,131,25,1425
12896,131,26,1330
12897,131,27,3562
12898,131,28,603
12899,131,29,3516
12900,131,30,1346
12901,131,31,2818
12902,131,32,635
12903,131,33,667
12904,131,34,2335
12905,131,35,990
12906,131,36,683
12907,131,37,3550
12908,131,38,3347
12909,131,39,3565
12910,131,40,723
12911,131,41,3164
12912,131,42,2789
12913,131,43,3407
12914,131,44,1482
12915,131,45,3410
12916,131,46,651
12917,131,47,1347
12918,131,48,1310
12919,131,49,1956
12920,131,50,733
12921,131,51,3126
12922,131,52,959
12923,131,53,530
12924,131,54,2577
12925,131,55,2358
12926,131,56,1519
12927,131,57,723
12928,131,58,8196
12929,131,59,2501
12930,131,60,638
12931,131,61,446
12932,131,62,3947
12933,131,63,714
12934,131,64,4226
12935,131,65,6524
12936,131,66,765
12937,131,67,1160
12938,131,68,764
12939,131,69,660
12940,131,70,685
12941,131,71,3303
12942,131,72,1227
12943,131,73,1576
12944,131,74,1042
12945,131,75,2080
12946,131,76,301
12947,131,77,676
12948,131,78,789
12949,131,79,3136
12950,131,80,585
12951,131,81,635
12952,131,82,1016
12953,131,83,860
12954,131,84,2244
12955,131,85,1109
12956,131,86,882
12957,131,87,462
12958,131,88,1068
12959,131,89,694
12960,131,90,533
12961,131,91,935
12962,131,92,1330
12963,131,93,3087
12964,131,94,1803
12965,131,95,1384
12966,131,96,778
12967,131,97,1404
12968,131,98,897
12969,131,99,1109
12970,132,1,593
12971,132,2,727
12972,132,3,1095
12973,132,4,1095
12974,132,5,673
12975,132,6,817
12976,132,7,811
12977,132,8,845
12978,132,9,869
12979,132,10,909
12980,132,11,1041
12981,132,12,315
12982,132,13,364
12983,132,14,1726
12984,132,15,973
12985,132,16,908
12986,132,17,1161
12987,132,18,782
12988,132,19,1087
12989,132,20,1394
12990,132,21,1295
12991,132,22,262
12992,132,23,1346
12993,132,24,1621
12994,132,25,1011
12995,132,26,1372
12996,132,27,3519
12997,132,28,372
12998,132,29,3072
12999,132,30,1388
13000,132,31,2574
13001,132,32,775
13002,132,33,520
13003,132,34,2321
13004,132,35,1130
13005,132,36,881
13006,132,37,3106
13007,132,38,2978
13008,132,39,3969
13009,132,40,846
13010,132,41,2920
13011,132,42,2375
13012,132,43,3364
13013,132,44,1371
13014,132,45,3366
13015,132,46,679
13016,132,47,933
13017,132,48,1523
13018,132,49,1542
13019,132,50,776
13020,132,51,2682
13021,132,52,1363
13022,132,53,670
13023,132,54,2163
13024,132,55,1944
13025,132,56,1504
13026,132,57,846
13027,132,58,7782
13028,132,59,2087
13029,132,60,921
13030,132,61,850
13031,132,62,3932
13032,132,63,901
13033,132,64,4211
13034,132,65,6511
13035,132,66,833
13036,132,67,1051
13037,132,68,1158
13038,132,69,943
13039,132,70,872
13040,132,71,2889
13041,132,72,963
13042,132,73,1377
13043,132,74,1144
13044,132,75,1666
13045,132,76,547
13046,132,77,816
13047,132,78,375
13048,132,79,3093
13049,132,80,708
13050,132,81,822
13051,132,82,881
13052,132,83,874
13053,132,84,1830
13054,132,85,1000
13055,132,86,924
13056,132,87,866
13057,132,88,1219
13058,132,89,1087
13059,132,90,937
13060,132,91,246
13061,132,92,1734
13062,132,93,3044
13063,132,94,1881
13064,132,95,1239
13065,132,96,1149
13066,132,97,1808
13067,132,98,1150
13068,132,99,1000
13069,133,1,603
13070,133,2,624
13071,133,3,533
13072,133,4,524
13073,133,5,569
13074,133,6,159
13075,133,7,153
13076,133,8,186
13077,133,9,257
13078,133,10,250
13079,133,11,383
13080,133,12,612
13081,133,13,658
13082,133,14,1244
13083,133,15,460
13084,133,16,1198
13085,133,17,556
13086,133,18,472
13087,133,19,574
13088,133,20,1165
13089,133,21,1156
13090,133,22,667
13091,133,23,832
13092,133,24,1515
13093,133,25,1256
13094,133,26,1481
13095,133,27,3141
13096,133,28,809
13097,133,29,3778
13098,133,30,1497
13099,133,31,3106
13100,133,32,396
13101,133,33,856
13102,133,34,2602
13103,133,35,617
13104,133,36,223
13105,133,37,3812
13106,133,38,3635
13107,133,39,3509
13108,133,40,990
13109,133,41,3452
13110,133,42,2620
13111,133,43,2986
13112,133,44,1144
13113,133,45,2989
13114,133,46,348
13115,133,47,1227
13116,133,48,1009
13117,133,49,1787
13118,133,50,262
13119,133,51,3389
13120,133,52,901
13121,133,53,567
13122,133,54,2408
13123,133,55,2531
13124,133,56,1785
13125,133,57,990
13126,133,58,8027
13127,133,59,2332
13128,133,60,263
13129,133,61,518
13130,133,62,4213
13131,133,63,243
13132,133,64,4493
13133,133,65,6103
13134,133,66,1031
13135,133,67,833
13136,133,68,499
13137,133,69,285
13138,133,70,214
13139,133,71,2899
13140,133,72,1016
13141,133,73,1238
13142,133,74,1193
13143,133,75,2253
13144,133,76,661
13145,133,77,144
13146,133,78,995
13147,133,79,2715
13148,133,80,852
13149,133,81,164
13150,133,82,545
13151,133,83,1127
13152,133,84,2416
13153,133,85,783
13154,133,86,411
13155,133,87,577
13156,133,88,705
13157,133,89,429
13158,133,90,477
13159,133,91,1110
13160,133,92,1252
13161,133,93,2666
13162,133,94,1941
13163,133,95,1046
13164,133,96,513
13165,133,97,1348
13166,133,98,637
13167,133,99,789
13168,134,1,434
13169,134,2,114
13170,134,3,579
13171,134,4,569
13172,134,5,400
13173,134,6,205
13174,134,7,198
13175,134,8,232
13176,134,9,303
13177,134,10,296
13178,134,11,428
13179,134,12,442
13180,134,13,543
13181,134,14,1290
13182,134,15,505
13183,134,16,1158
13184,134,17,602
13185,134,18,463
13186,134,19,619
13187,134,20,1211
13188,134,21,1202
13189,134,22,498
13190,134,23,878
13191,134,24,1561
13192,134,25,1216
13193,134,26,1526
13194,134,27,3186
13195,134,28,639
13196,134,29,3609
13197,134,30,1542
13198,134,31,3111
13199,134,32,163
13200,134,33,665
13201,134,34,2645
13202,134,35,662
13203,134,36,268
13204,134,37,3642
13205,134,38,3515
13206,134,39,3555
13207,134,40,1033
13208,134,41,3457
13209,134,42,2579
13210,134,43,3032
13211,134,44,1190
13212,134,45,3034
13213,134,46,178
13214,134,47,1187
13215,134,48,1055
13216,134,49,1747
13217,134,50,308
13218,134,51,3219
13219,134,52,947
13220,134,53,397
13221,134,54,2368
13222,134,55,2395
13223,134,56,1828
13224,134,57,1033
13225,134,58,7986
13226,134,59,2292
13227,134,60,309
13228,134,61,564
13229,134,62,4256
13230,134,63,288
13231,134,64,4535
13232,134,65,6149
13233,134,66,1074
13234,134,67,874
13235,134,68,545
13236,134,69,331
13237,134,70,259
13238,134,71,2945
13239,134,72,976
13240,134,73,1284
13241,134,74,1239
13242,134,75,2117
13243,134,76,704
13244,134,77,203
13245,134,78,825
13246,134,79,2761
13247,134,80,895
13248,134,81,209
13249,134,82,562
13250,134,83,1170
13251,134,84,2280
13252,134,85,823
13253,134,86,456
13254,134,87,620
13255,134,88,751
13256,134,89,475
13257,134,90,523
13258,134,91,940
13259,134,92,1298
13260,134,93,2711
13261,134,94,1987
13262,134,95,1091
13263,134,96,559
13264,134,97,1394
13265,134,98,682
13266,134,99,834
13267,135,1,371
13268,135,2,505
13269,135,3,759
13270,135,4,761
13271,135,5,451
13272,135,6,595
13273,135,7,542
13274,135,8,564
13275,135,9,635
13276,135,10,563
13277,135,11,565
13278,135,12,308
13279,135,13,295
13280,135,14,1239
13281,135,15,848
13282,135,16,1239
13283,135,17,674
13284,135,18,860
13285,135,19,962
13286,135,20,1421
13287,135,21,1412
13288,135,22,364
13289,135,23,1007
13290,135,24,1294
13291,135,25,1342
13292,135,26,1247
13293,135,27,3479
13294,135,28,521
13295,135,29,3433
13296,135,30,1263
13297,135,31,2735
13298,135,32,553
13299,135,33,585
13300,135,34,2253
13301,135,35,908
13302,135,36,601
13303,135,37,3467
13304,135,38,3264
13305,135,39,3483
13306,135,40,641
13307,135,41,3082
13308,135,42,2706
13309,135,43,3325
13310,135,44,1400
13311,135,45,3327
13312,135,46,568
13313,135,47,1264
13314,135,48,1228
13315,135,49,1874
13316,135,50,651
13317,135,51,3043
13318,135,52,877
13319,135,53,448
13320,135,54,2494
13321,135,55,2276
13322,135,56,1436
13323,135,57,641
13324,135,58,8113
13325,135,59,2418
13326,135,60,556
13327,135,61,364
13328,135,62,3864
13329,135,63,631
13330,135,64,4143
13331,135,65,6442
13332,135,66,682
13333,135,67,1077
13334,135,68,682
13335,135,69,577
13336,135,70,602
13337,135,71,3221
13338,135,72,1145
13339,135,73,1494
13340,135,74,960
13341,135,75,1998
13342,135,76,218
13343,135,77,593
13344,135,78,706
13345,135,79,3054
13346,135,80,502
13347,135,81,552
13348,135,82,934
13349,135,83,778
13350,135,84,2161
13351,135,85,1027
13352,135,86,799
13353,135,87,380
13354,135,88,986
13355,135,89,612
13356,135,90,451
13357,135,91,852
13358,135,92,1248
13359,135,93,3004
13360,135,94,1721
13361,135,95,1302
13362,135,96,695
13363,135,97,1321
13364,135,98,815
13365,135,99,1027
13366,136,1,485
13367,136,2,570
13368,136,3,722
13369,136,4,721
13370,136,5,515
13371,136,6,660
13372,136,7,581
13373,136,8,506
13374,136,9,496
